ema9,ema21,ema_cross,rsi,macd_line,macd_hist,adx,bb_width,bb_position,momentum3,return_1,return_3,return_5,volatility_10,volatility_20,high_low_5,target,optimal_duration
706.6812392423784,706.7408787718801,-8.4391579880766e-05,47.01737933123739,-0.09110057096029323,0.02365770448906243,26.934812511691455,0.0008598157295827821,0.5320926897608418,-0.029999999999972715,2.83013528047992e-05,-4.24490257948194e-05,0.0005096695642325419,0.0002527509971624112,0.00022026605040397352,0.0003254563463987805,0,5
706.6069913939598,706.701731063528,-0.00013413326948250002,37.31539197060038,-0.11481212666740248,0.0001440472735776549,27.991051146043656,0.0009712217174664284,-0.009963567006653505,-0.40000000000009095,-0.0005518607612849866,-0.0005660030281163291,-0.0002689313517339767,0.000283386946416647,0.000249627167379152,0.0005946397474197913,0,5
706.5415931151288,706.6633760434148,-0.00017242868024870036,36.700301852268964,-0.13424866650416334,-0.015562311135597987,28.66337082838999,0.0010787220307719953,0.025102836622763285,-0.39999999999997726,-4.247426767279625e-05,-0.0005660270560932492,-0.0006367353869229345,0.00026715946838207406,0.0002489090382683779,0.0006088236959846856,0,3
706.449274492095,706.6103385592082,-0.00022811022421427595,32.759586652822364,-0.16396566660876033,-0.0362501826569549,29.925111617722308,0.0012800430118460311,-0.09535518612355164,-0.6200000000000045,-0.0002831738120857617,-0.0008773171076836062,-0.0008914547692830092,0.000272598974259343,0.0002543556816024777,0.000878087468842064,0,3
706.3374195936726,706.5448519162671,-0.000293859273533431,29.5183330918707,-0.20054574564164795,-0.058274903159324876,31.550739759926135,0.001546501305915166,-0.14333281333091932,-0.4199999999999591,-0.00026909132109683684,-0.0005946397474196303,-0.001117903435784179,0.0002621456193682502,0.00025664555532763143,0.0011474875688847542,1,5
706.2519356749285,706.4871341475673,-0.00033318478650080815,30.30804260661246,-0.22530635848818292,-0.06646049213016408,33.05436389959273,0.0017480116567362668,-0.019812326142402026,-0.37000000000000455,2.8333026392188315e-05,-0.0005238715523588443,-0.0011178717985001801,0.0002415380757440037,0.00023006666348685925,0.0005949766967459862,0,1
706.1475485399183,706.4182938751908,-0.0003836386936541204,27.37133268066333,-0.2564553156853435,-0.0781677577790483,34.77725910008123,0.0020100526794189616,-0.04537980230463367,-0.35000000000002274,-0.0002549900128910909,-0.000495694538862484,-0.000821169175008038,0.00022700573232108952,0.0002340461080707187,0.0007793348731100485,1,5
706.1160388318906,706.3793402567703,-0.00037295347650778064,36.92216916202146,-0.2571362429589499,-0.06322330415572947,35.68371037952216,0.0020831810346952084,0.17554522110088353,0.10000000000002274,0.00036841284910658597,0.00014166513196110263,-0.00041060202752444305,0.0002354196854725506,0.0002511839560958881,0.0004957577302794979,1,3
706.0948310655322,706.3457717860513,-0.0003554350795585204,37.598568522684,-0.2532906212503576,-0.04743798745773167,36.5684708943119,0.0021222164848590823,0.21951678625546797,0.10000000000002274,2.8329013158800847e-05,0.00014166111827289987,-9.913890777256121e-05,0.00023785848272877153,0.0002511844323677836,0.00039659494908000274,0,5
706.0778648524567,706.3152596123064,-0.00033624843819439037,37.59097841955679,-0.2474283985807233,-0.03315902732372811,37.44962225836468,0.0021608767199406717,0.24581362129428574,0.2799999999999727,0.0,0.000396752299037837,0.00016999815835329096,0.00023920600699448474,0.000250816392555021,0.00039659494908000274,1,10
706.0782918820126,706.2938915057855,-0.000305347303099997,40.18868327288089,-0.2344861372401965,-0.01601836275913643,37.800722906087444,0.0021667671721257724,0.31117740396110355,0.09000000000003183,9.914873727008119e-05,0.00012748055921476485,0.00024082390106397808,0.0002437536468623493,0.00025264934714796817,0.000495694538862484,0,3
706.0746335056737,706.272654369468,-0.00028045897486664106,39.65358544824821,-0.2233302897526528,-0.003681496397182321,38.30481366601912,0.002100148944105122,0.31865935918403065,0.049999999999954525,-2.8325402220846782e-05,7.082052662137154e-05,0.00046760092386596467,0.00018837940099597443,0.0002415516366501561,0.00012746792057336749,0,10
706.0577068045487,706.2469624758282,-0.0002680713201029919,37.8341569441118,-0.21751528992399471,0.001738882275407333,38.79532223820308,0.0019412316867460078,0.2899418977705223,-0.01999999999998181,-9.91417160013828e-05,-2.832821064854862e-05,0.0,0.00018935726590961577,0.0002336296827174884,0.00012748055921476485,0,1
